url,titlematch_url,titlematch_simi,topN_url,topN_simi,wayback_url
http://topics.nytimes.com/top/reference/timestopics/people/s/thom_shanker/index.html?inline=nyt-per,https://en.wikipedia.org/wiki/The_New_York_Times,0.2988858154492846,http://freewestmedia.com/2017/10/21/hero-commander-killed-in-syria-when-the-war-is-nearly-won/,0.27312078747539165,http://web.archive.org/web/20130709153315/http://topics.nytimes.com/top/reference/timestopics/people/s/thom_shanker/index.html?inline=nyt-per
http://www.reed.com/blog-dpr/?p=132,https://dewaynenet.wordpress.com/2014/02/03/what-the-internet-is-and-should-continue-to-be/,0.9929730601560804,https://thesocietypages.org/cyborgology/2018/09/26/power-online-the-internet-as-a-discourse/,0.5344160897323378,http://web.archive.org/web/20180224234603/http://www.reed.com/blog-dpr/?p=132
http://news.ft.com/cms/s/6a769a80-0da8-11d9-a3e1-00000e2511c8.html,https://www.ft.com/content/6a769a80-0da8-11d9-a3e1-00000e2511c8,0.0,http://www.danielpipes.org/1685/the-secret-pictures-of-senior-airman-ahmad-al-halabi,0.39563354952964713,http://web.archive.org/web/20051101120227/http://news.ft.com/cms/s/6a769a80-0da8-11d9-a3e1-00000e2511c8.html
http://www.theguardian.com/world/obama-administration,https://en.wikipedia.org/wiki/Presidency_of_Barack_Obama,0.15923982170757917,https://www.theguardian.com/commentisfree/2014/sep/25/eric-holder-replacements-confirmed-new-attorney-general,0.29485847397105514,http://web.archive.org/web/20140925201439/http://www.theguardian.com/world/obama-administration
http://www.skype.com/download_pda.html,https://www.fodors.com/community/europe/skype-traveling-abroad-630686/page3/,0.4027682002715876,https://lifehacker.com/11-killer-freebies-for-your-pocket-pc-209413,0.5063555485893305,http://web.archive.org/web/20040822055807/http://www.skype.com/download_pda.html
http://www.technorati.com/tag/WalledGardens,https://www.ghacks.net/2009/04/08/wordpress-blogs-create-custom-tag-pages/,0.2819069222045682,http://consumingexperience.com/2005/02/technorati-tags-introduction.html,0.527712881139461,http://web.archive.org/web/20090215195023/http://www.technorati.com/tag/WalledGardens
http://www.informationweek.com/news/personal_tech/drm/showArticle.jhtml?articleID=218501227,https://www.informationweek.com/amazon-says-it-will-stop-deleting-kindle-books/d/d-id/1081463,0.9166111049567033,https://www.amazon.com/Goodbye-Im-Being-Reincarnated-Vol-ebook/dp/B07VMJCJJ3,0.3925188468233475,http://web.archive.org/web/20101226092313/http://www.informationweek.com/news/personal_tech/drm/showArticle.jhtml?articleID=218501227
http://blog.streamingmedia.com/2014/11/cogent-disregards-fcc-rules.html,https://www.streamingmediablog.com/2014/11/cogent-disregards-fcc-rules.html,0.9674367170242412,https://www.streamingmediablog.com/2014/11/cogent-disregards-fcc-rules.html,0.9674367170242412,http://web.archive.org/web/20170606030259/http://blog.streamingmedia.com/2014/11/cogent-disregards-fcc-rules.html
http://www.dmv.ca.gov/pubs/brochures/fast_facts/ffdl10.htm,https://ar.scribd.com/doc/250065779/CA-dmv,0.38161116850379945,https://www.dmv.ca.gov/portal/dmv/?1dmy&urile=wcm:path:/dmv_content_en/dmv/pubs/brochures/fast_facts/ffdl10,0.8270241184617897,http://web.archive.org/web/20140704032752/http://www.dmv.ca.gov/pubs/brochures/fast_facts/ffdl10.htm
http://zdnet.com.com/2102-1105_2-5236233.html?tag=printthis,https://www.cnet.com/news/feds-voip-a-potential-haven-for-terrorists/,1.0000000000000007,https://www.pcworld.com/article/116547/article.html,0.6530795310147629,http://web.archive.org/web/20040801022848/http://zdnet.com.com/2102-1105_2-5236233.html?tag=printthis
http://research.google.com/pubs/author6411.html,https://www.amazon.com/Andrew-W.-Moore/e/B001KMB2ZO%3Fref=dbs_a_mng_rwt_scns_share,0.0,N/A,0,http://web.archive.org/web/20160430095410/http://research.google.com/pubs/author6411.html
http://www.robtex.com/dns/ns62.worldnic.com.html,https://www.accessify.com/m/myjmbenefits.com,0.0,N/A,0,http://web.archive.org/web/20120725114453/http://www.robtex.com/dns/ns62.worldnic.com.html
http://news.bbc.co.uk/1/hi/business/4035257.stm,http://news.bbc.co.uk/2/hi/business/4035257.stm,0.0,N/A,0,http://web.archive.org/web/20080303105527/http://news.bbc.co.uk/1/hi/business/4035257.stm
https://www.amazon.co.jp//dp/4022737190/,https://www.amazon.co.jp/%E4%BF%A1%E3%81%98%E3%81%A6%E3%81%AF%E3%81%84%E3%81%91%E3%81%AA%E3%81%84-%E6%B0%91%E4%B8%BB%E4%B8%BB%E7%BE%A9%E3%82%92%E5%A3%8A%E3%81%99%E3%83%95%E3%82%A7%E3%82%A4%E3%82%AF%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%B9%E3%81%AE%E6%AD%A3%E4%BD%93-%E6%9C%9D%E6%97%A5%E6%96%B0%E6%9B%B8-%E5%B9%B3-%E5%92%8C%E5%8D%9A/dp/4022737190,0.0,N/A,0,http://web.archive.org/web/20170912070448/https://www.amazon.co.jp//dp/4022737190/
http://ideas.live.com/programpage.aspx?versionId=5d21c51a-b161-4314-9b0e-4911fb2b2e6d,https://answers.microsoft.com/en-us/windows/forum/windows_7-networking/i-cant-get-the-windows-live-mail-beta-to-put-the/f71930f7-7b81-4083-8604-3da6e4a83457,0.0,N/A,0,http://web.archive.org/web/20070207055033/http://ideas.live.com/programpage.aspx?versionId=5d21c51a-b161-4314-9b0e-4911fb2b2e6d
https://www.theregister.co.uk/security/insider_threat/,http://web04.theregister.co.uk/2018/09/20/insider_threat_real_time/,0.0,N/A,0,http://web.archive.org/web/20180928200533/https://www.theregister.co.uk/security/insider_threat/
http://www.google.com/apps/intl/en/business/index.html,https://searchmobilecomputing.techtarget.com/definition/Google-Apps-for-Business,0.0,N/A,0,http://web.archive.org/web/20120413074248/http://www.google.com/apps/intl/en/business/index.html
http://www.aclu.org/SafeandFree/SafeandFree.cfm?ID=14452&c=207,https://www.academia.edu/21930457/Virtual_nonviolence_Civil_disobedience_and_political_violence_in_the_information_age,0.0,N/A,0,http://web.archive.org/web/20040820102904/http://www.aclu.org/SafeandFree/SafeandFree.cfm?ID=14452&c=207
http://www.faz.net/s/RubD16E1F55D21144C4AE3F9DDF52B6E1D9/Doc~E7C493B1784EB4AC69A7DEE6B69F6C768~ATpl~Ecommon~Scontent.html,https://www.faz.net/aktuell/wirtschaft/unternehmen/vdsl-netz-der-telekom-regulierungsferien-verstossen-gegen-eu-recht-1572690/die-telekom-muss-ihre-1896745.html,0.0,N/A,0,http://web.archive.org/web/20100310151405/http://www.faz.net/s/RubD16E1F55D21144C4AE3F9DDF52B6E1D9/Doc~E7C493B1784EB4AC69A7DEE6B69F6C768~ATpl~Ecommon~Scontent.html
http://thomas.loc.gov/home/approp/app05.html,https://www.congress.gov/committee/senate-budget/ssbu00?page=5,0.0,N/A,0,http://web.archive.org/web/20090628074753/http://thomas.loc.gov/home/approp/app05.html
http://www.news.com/thisweeksheadlines/,https://abcnews.go.com/,0.0,N/A,0,http://web.archive.org/web/20081202161031/http://www.news.com/thisweeksheadlines/
http://www.robtex.com/dns/ns1.worldnic.com.html,https://www.robtex.com/dns-lookup/ns57.worldnic.com,0.0,N/A,0,http://web.archive.org/web/20091231205506/http://www.robtex.com/dns/ns1.worldnic.com.html
https://www.amacad.org/Default.aspx,https://www.amacad.org/,0.0,N/A,0,http://web.archive.org/web/20181119001748/https://www.amacad.org/Default.aspx
http://homedelivery.nytimes.com/HDS/SubscriptionT1.do?mode=SubscriptionT1&ExternalMediaCode=W24AF,http://hoodiagordonii.herbalous.com/center-for-creative-aging-nyc.html,0.0,N/A,0,http://web.archive.org/web/20070503103706/http://homedelivery.nytimes.com/HDS/SubscriptionT1.do?mode=SubscriptionT1&ExternalMediaCode=W24AF
http://www.release1-0.com/refer.cfm,https://github.com/icsharpcode/SharpZipLib/wiki/Release-1.0,0.0,N/A,0,http://web.archive.org/web/20041214140848/http://www.release1-0.com/refer.cfm
http://news.bbc.co.uk/1/hi/technology/3545839.stm,https://www.fipr.org/copyright/IPRpress.html,0.0,N/A,0,http://web.archive.org/web/20080111061921/http://news.bbc.co.uk/1/hi/technology/3545839.stm
http://www.lawlists.net/cyberia,https://au.eventbu.com/newcastle/nutrition-science-competencies-degree-coordinator-workshop/16275299,0.0,N/A,0,http://web.archive.org/web/20170421113241/http://www.lawlists.net/cyberia
http://www.amazon.com/exec/obidos/search-handle-url/index=books&field-,https://www.amazon.com/Awakened-Imagination-the-Search/dp/B001TAFXKC,0.0,N/A,0,http://web.archive.org/web/20011101210732/http://www.amazon.com/exec/obidos/search-handle-url/index=books&field-
http://www.unifrance.org/actualites/5278/2008-annee-record-pour-le-cinema-francais-a-l-international,https://www.unifrance.org/actualites/5335/bilan-2008-du-cinema-francais-a-l-international,0.0,N/A,0,http://web.archive.org/web/20150914201956/http://www.unifrance.org/actualites/5278/2008-annee-record-pour-le-cinema-francais-a-l-international
